ProductKey;ProductAlternateKey;SpanishProductSubcategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ReorderPoint;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Class;ModelName;LargePhoto;EnglishDescription;FrenchDescription;ChineseDescription;ArabicDescription;HebrewDescription;ThaiDescription;GermanDescription;JapaneseDescription;TurkishDescription;StartDate;EndDate;Status
319;BK-R68R-52;Cuadro de montaña;LB ;CM ;Road-450 Red, 52;Carretera: 450, roja, 52;Vélo de route 450 rouge, 52;884,7083;1;Red;100;75;1457,99;52;48-52 CM;18;4;R ;874,794;M ;U ;Road-450;GIF89að;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.;??????????????????????????????????????????????????????????????;???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.;??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.;??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????;Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.;??????????????????????????????? ????????????????????????????????????????????????;Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
319;BK-R68R-52;Pedal;LB ;CM ;Road-450 Red, 52;Carretera: 450, roja, 52;Vélo de route 450 rouge, 52;884,7083;1;Red;100;75;1457,99;52;48-52 CM;18;4;R ;874,794;M ;U ;Road-450;GIF89að;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.;??????????????????????????????????????????????????????????????;???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.;??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.;??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????;Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.;??????????????????????????????? ????????????????????????????????????????????????;Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
319;BK-R68R-52;Cuadro de carretera;LB ;CM ;Road-450 Red, 52;Carretera: 450, roja, 52;Vélo de route 450 rouge, 52;884,7083;1;Red;100;75;1457,99;52;48-52 CM;18;4;R ;874,794;M ;U ;Road-450;GIF89að;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.;??????????????????????????????????????????????????????????????;???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.;??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.;??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????;Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.;??????????????????????????????? ????????????????????????????????????????????????;Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
319;BK-R68R-52;Sillín;LB ;CM ;Road-450 Red, 52;Carretera: 450, roja, 52;Vélo de route 450 rouge, 52;884,7083;1;Red;100;75;1457,99;52;48-52 CM;18;4;R ;874,794;M ;U ;Road-450;GIF89að;A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.;Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols.;??????????????????????????????????????????????????????????????;???? ????? ???? ?????? ?? ???????? ??? ????? ?????? ???? ?????? ???????? ??? ????? ?????? ???????. ???? ?? ??????? ?????????? ??????? ??????? ??????? ?? ?????????? ??? ???? ????? ????? ?????? ???????? ???? ????? ???????? ????? ????????.;??????? ????? ??????? ????? ????? ?????? ??????? ????? ???? ?????? ??????. ????? ??????????? ????? ????? ?? ???????? ??????? ????? ??????? ?????? ?? ?? ??? ?????.;??????????????????????????????????????????????????? ????????????????????????  ???????????????????? ?????????????????????????????? ???????????????????????????????????????????????????????????;Ein vielseitiges und windschnittiges Sportfahrrad mit einem revolutionären Design. Fahren Sie wie ein Profi mit dem aerodynamischen Design und der erstklassigen Gangschaltung für hügelige Strecken.;??????????????????????????????? ????????????????????????????????????????????????;Ak?c? sürü? ve ç???r aç?c? bir tasar?m sunan gerçek bir çok amaçl? spor bisikleti. Aerodinamik tasar?m? profesyonellerle sürmenize olanak verir ve vitesleri tepeleri fetheder.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Barra;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Eje de pedalier;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Frenos;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Cadena;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Bielas;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Desviador;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Cuadro de paseo;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Rueda;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Horquilla;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Dirección;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Cuadro de montaña;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Pedal;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Cuadro de carretera;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
320;BK-R50R-58;Sillín;LB ;CM ;Road-650 Red, 58;Carretera: 650, roja, 58;Vélo de route 650 rouge, 58;413,1463;1;Red;100;75;699,0982;58;54-58 CM;20;4;R ;419,4589;L ;U ;Road-650;GIF89að;Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.;Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.;??????????????????????????????????????????????????;???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.;??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.;???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????;Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.;????????????????????????????????? ????????????????????????????????????????????;De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.;2011-07-01 00:00:00.000;2007-12-28 00:00:00.000;NULL
